Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180501,2018-05-01,85692,CMX ,1,85,243337,28320,100734,35898,5083,12268,81039,53435,17049,25102,17790,23221,222897,229580,20440,13757,243337,28320,100734,35898,5083,12268,81039,53435,17049,25102,17790,23221,222897,229580,20440,13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347.0,966.0,-3555.0,-2615.0,-1626.0,571.0,3468.0,14431.0,-639.0,1619.0,-1624.0,-3617.0,-247.0,3941.0,2594.0,-1594.0,100,11.6,41.4,14.8,2.1,5.0,33.3,22.0,7.0,10.3,7.3,9.5,91.6,94.3,8.4,5.7,100,11.6,41.4,14.8,2.1,5.0,33.3,22.0,7.0,10.3,7.3,9.5,91.6,94.3,8.4,5.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,32.0,35.0,14.0,5.0,11.0,70.0,37.0,44.0,54.0,47.0,50.0,228,191.0,290.0,32.0,35.0,14.0,5.0,11.0,70.0,37.0,44.0,54.0,47.0,50.0,228.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,27.5,28.9,42.2,18.0,26.0,26.3,37.3,19.1,27.5,28.9,42.2,18.0,26.0,26.3,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180508,2018-05-08,85692,CMX ,1,85,253834,26591,97870,37133,5081,14985,76939,55217,23851,29394,17664,25154,234047,239822,19787,14012,253834,26591,97870,37133,5081,14985,76939,55217,23851,29394,17664,25154,234047,239822,19787,14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497.0,-1729.0,-2864.0,1235.0,-2.0,2717.0,-4100.0,1782.0,6802.0,4292.0,-126.0,1933.0,11150.0,10242.0,-653.0,255.0,100,10.5,38.6,14.6,2.0,5.9,30.3,21.8,9.4,11.6,7.0,9.9,92.2,94.5,7.8,5.5,100,10.5,38.6,14.6,2.0,5.9,30.3,21.8,9.4,11.6,7.0,9.9,92.2,94.5,7.8,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,32.0,36.0,14.0,6.0,11.0,66.0,36.0,42.0,61.0,43.0,51.0,231,190.0,293.0,32.0,36.0,14.0,6.0,11.0,66.0,36.0,42.0,61.0,43.0,51.0,231.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,26.4,29.8,42.0,17.5,25.3,25.6,36.5,18.9,26.4,29.8,42.0,17.5,25.3,25.6,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180515,2018-05-15,85692,CMX ,1,85,258587,28302,100295,36095,5379,21538,78877,53180,24138,28292,17634,22131,239373,244295,19214,14292,258587,28302,100295,36095,5379,21538,78877,53180,24138,28292,17634,22131,239373,244295,19214,14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4753.0,1711.0,2425.0,-1038.0,298.0,6553.0,1938.0,-2037.0,287.0,-1102.0,-30.0,-3023.0,5326.0,4473.0,-573.0,280.0,100,10.9,38.8,14.0,2.1,8.3,30.5,20.6,9.3,10.9,6.8,8.6,92.6,94.5,7.4,5.5,100,10.9,38.8,14.0,2.1,8.3,30.5,20.6,9.3,10.9,6.8,8.6,92.6,94.5,7.4,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,35.0,36.0,14.0,6.0,11.0,68.0,35.0,38.0,65.0,35.0,51.0,237,178.0,289.0,35.0,36.0,14.0,6.0,11.0,68.0,35.0,38.0,65.0,35.0,51.0,237.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,27.1,32.3,44.3,17.0,24.9,25.0,36.5,21.5,27.1,32.3,44.3,17.0,24.9,25.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180522,2018-05-22,85692,CMX ,1,85,260111,22473,99810,39511,5923,22620,84536,49294,23626,25087,21317,22275,240128,244865,19983,15246,260111,22473,99810,39511,5923,22620,84536,49294,23626,25087,21317,22275,240128,244865,19983,15246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524.0,-5829.0,-485.0,3416.0,544.0,1082.0,5659.0,-3886.0,-512.0,-3205.0,3683.0,144.0,755.0,570.0,769.0,954.0,100,8.6,38.4,15.2,2.3,8.7,32.5,19.0,9.1,9.6,8.2,8.6,92.3,94.1,7.7,5.9,100,8.6,38.4,15.2,2.3,8.7,32.5,19.0,9.1,9.6,8.2,8.6,92.3,94.1,7.7,5.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,32.0,36.0,14.0,6.0,14.0,81.0,27.0,44.0,61.0,43.0,53.0,241,192.0,297.0,32.0,36.0,14.0,6.0,14.0,81.0,27.0,44.0,61.0,43.0,53.0,241.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,26.6,32.1,43.0,17.1,24.5,25.3,36.5,21.7,26.6,32.1,43.0,17.1,24.5,25.3,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180529,2018-05-29,85692,CMX ,1,85,266370,27859,103321,40028,5801,24217,81234,50730,23743,27651,20555,22399,247131,250766,19239,15604,266370,27859,103321,40028,5801,24217,81234,50730,23743,27651,20555,22399,247131,250766,19239,15604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6259.0,5386.0,3511.0,517.0,-122.0,1597.0,-3302.0,1436.0,117.0,2564.0,-762.0,124.0,7003.0,5901.0,-744.0,358.0,100,10.5,38.8,15.0,2.2,9.1,30.5,19.0,8.9,10.4,7.7,8.4,92.8,94.1,7.2,5.9,100,10.5,38.8,15.0,2.2,9.1,30.5,19.0,8.9,10.4,7.7,8.4,92.8,94.1,7.2,5.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,36.0,40.0,14.0,6.0,15.0,71.0,33.0,45.0,69.0,39.0,52.0,247,196.0,302.0,36.0,40.0,14.0,6.0,15.0,71.0,33.0,45.0,69.0,39.0,52.0,247.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.1,31.6,42.5,16.7,23.9,24.9,35.4,21.0,26.1,31.6,42.5,16.7,23.9,24.9,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180605,2018-06-05,85692,CMX ,1,85,264350,41316,121409,41219,8977,10024,91820,41087,18482,20954,23980,23664,247479,247623,16871,16727,264350,41316,121409,41219,8977,10024,91820,41087,18482,20954,23980,23664,247479,247623,16871,16727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2020.0,13457.0,18088.0,1191.0,3176.0,-14193.0,10586.0,-9643.0,-5261.0,-6697.0,3425.0,1265.0,348.0,-3143.0,-2368.0,1123.0,100,15.6,45.9,15.6,3.4,3.8,34.7,15.5,7.0,7.9,9.1,9.0,93.6,93.7,6.4,6.3,100,15.6,45.9,15.6,3.4,3.8,34.7,15.5,7.0,7.9,9.1,9.0,93.6,93.7,6.4,6.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,34.0,44.0,13.0,8.0,14.0,81.0,35.0,42.0,51.0,62.0,57.0,243,216.0,316.0,34.0,44.0,13.0,8.0,14.0,81.0,35.0,42.0,51.0,62.0,57.0,243.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,23.9,29.0,37.7,16.8,21.5,25.0,32.0,18.7,23.9,29.0,37.7,16.8,21.5,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180612,2018-06-12,85692,CMX ,1,85,285593,32991,131141,39016,12392,7245,110989,30737,31147,17514,27229,28884,267786,268775,17807,16818,285593,32991,131141,39016,12392,7245,110989,30737,31147,17514,27229,28884,267786,268775,17807,16818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21243.0,-8325.0,9732.0,-2203.0,3415.0,-2779.0,19169.0,-10350.0,12665.0,-3440.0,3249.0,5220.0,20307.0,21152.0,936.0,91.0,100,11.6,45.9,13.7,4.3,2.5,38.9,10.8,10.9,6.1,9.5,10.1,93.8,94.1,6.2,5.9,100,11.6,45.9,13.7,4.3,2.5,38.9,10.8,10.9,6.1,9.5,10.1,93.8,94.1,6.2,5.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,31.0,45.0,11.0,9.0,15.0,92.0,29.0,38.0,43.0,70.0,60.0,246,217.0,322.0,31.0,45.0,11.0,9.0,15.0,92.0,29.0,38.0,43.0,70.0,60.0,246.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,25.3,24.2,38.4,14.7,21.8,22.4,33.2,15.5,25.3,24.2,38.4,14.7,21.8,22.4,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180619,2018-06-19,85692,CMX ,1,85,268435,34932,123434,35875,9358,9000,93840,41667,22850,25196,21058,27065,248758,254432,19677,14003,268435,34932,123434,35875,9358,9000,93840,41667,22850,25196,21058,27065,248758,254432,19677,14003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17158.0,1941.0,-7707.0,-3141.0,-3034.0,1755.0,-17149.0,10930.0,-8297.0,7682.0,-6171.0,-1819.0,-19028.0,-14343.0,1870.0,-2815.0,100,13.0,46.0,13.4,3.5,3.4,35.0,15.5,8.5,9.4,7.8,10.1,92.7,94.8,7.3,5.2,100,13.0,46.0,13.4,3.5,3.4,35.0,15.5,8.5,9.4,7.8,10.1,92.7,94.8,7.3,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,30.0,43.0,12.0,7.0,14.0,73.0,35.0,41.0,71.0,43.0,58.0,245,204.0,309.0,30.0,43.0,12.0,7.0,14.0,73.0,35.0,41.0,71.0,43.0,58.0,245.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,26.2,25.5,39.3,15.4,23.6,23.9,33.5,16.1,26.2,25.5,39.3,15.4,23.6,23.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180626,2018-06-26,85692,CMX ,1,85,268714,46667,117032,38190,7939,7843,72532,50424,28257,31619,19682,24103,249211,255280,19503,13434,268714,46667,117032,38190,7939,7843,72532,50424,28257,31619,19682,24103,249211,255280,19503,13434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.0,11735.0,-6402.0,2315.0,-1419.0,-1157.0,-21308.0,8757.0,5407.0,6423.0,-1376.0,-2962.0,453.0,848.0,-174.0,-569.0,100,17.4,43.6,14.2,3.0,2.9,27.0,18.8,10.5,11.8,7.3,9.0,92.7,95.0,7.3,5.0,100,17.4,43.6,14.2,3.0,2.9,27.0,18.8,10.5,11.8,7.3,9.0,92.7,95.0,7.3,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,36.0,42.0,14.0,7.0,13.0,57.0,43.0,39.0,71.0,41.0,52.0,237,197.0,298.0,36.0,42.0,14.0,7.0,13.0,57.0,43.0,39.0,71.0,41.0,52.0,237.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,25.6,29.3,39.9,15.8,22.9,24.0,31.9,19.1,25.6,29.3,39.9,15.8,22.9,24.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180703,2018-07-03,85692,CMX ,1,85,261618,50584,112864,38031,5867,8255,64868,57904,27670,34979,16438,19016,243403,248014,18215,13604,261618,50584,112864,38031,5867,8255,64868,57904,27670,34979,16438,19016,243403,248014,18215,13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7096.0,3917.0,-4168.0,-159.0,-2072.0,412.0,-7664.0,7480.0,-587.0,3360.0,-3244.0,-5087.0,-5808.0,-7266.0,-1288.0,170.0,100,19.3,43.1,14.5,2.2,3.2,24.8,22.1,10.6,13.4,6.3,7.3,93.0,94.8,7.0,5.2,100,19.3,43.1,14.5,2.2,3.2,24.8,22.1,10.6,13.4,6.3,7.3,93.0,94.8,7.0,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,38.0,40.0,14.0,6.0,9.0,54.0,56.0,43.0,78.0,45.0,43.0,238,198.0,311.0,38.0,40.0,14.0,6.0,9.0,54.0,56.0,43.0,78.0,45.0,43.0,238.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,26.6,31.4,41.6,15.9,23.4,23.7,32.0,20.7,26.6,31.4,41.6,15.9,23.4,23.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180710,2018-07-10,85692,CMX ,1,85,280668,63965,116771,40927,4859,9111,58358,71933,29038,43752,15994,17566,262717,265272,17951,15396,280668,63965,116771,40927,4859,9111,58358,71933,29038,43752,15994,17566,262717,265272,17951,15396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19050.0,13381.0,3907.0,2896.0,-1008.0,856.0,-6510.0,14029.0,1368.0,8773.0,-444.0,-1450.0,19314.0,17258.0,-264.0,1792.0,100,22.8,41.6,14.6,1.7,3.2,20.8,25.6,10.3,15.6,5.7,6.3,93.6,94.5,6.4,5.5,100,22.8,41.6,14.6,1.7,3.2,20.8,25.6,10.3,15.6,5.7,6.3,93.6,94.5,6.4,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,41.0,39.0,15.0,5.0,10.0,49.0,65.0,39.0,88.0,40.0,43.0,241,202.0,321.0,41.0,39.0,15.0,5.0,10.0,49.0,65.0,39.0,88.0,40.0,43.0,241.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,26.3,34.6,42.8,15.8,21.7,22.9,30.6,23.1,26.3,34.6,42.8,15.8,21.7,22.9,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180717,2018-07-17,85692,CMX ,1,85,303929,75560,124951,41160,4332,9187,57663,82440,31951,48760,14870,20408,284689,288139,19240,15790,303929,75560,124951,41160,4332,9187,57663,82440,31951,48760,14870,20408,284689,288139,19240,15790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23261.0,11595.0,8180.0,233.0,-527.0,76.0,-695.0,10507.0,2913.0,5008.0,-1124.0,2842.0,21972.0,22867.0,1289.0,394.0,100,24.9,41.1,13.5,1.4,3.0,19.0,27.1,10.5,16.0,4.9,6.7,93.7,94.8,6.3,5.2,100,24.9,41.1,13.5,1.4,3.0,19.0,27.1,10.5,16.0,4.9,6.7,93.7,94.8,6.3,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,43.0,39.0,14.0,6.0,11.0,43.0,65.0,43.0,86.0,37.0,41.0,235,202.0,309.0,43.0,39.0,14.0,6.0,11.0,43.0,65.0,43.0,86.0,37.0,41.0,235.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,26.9,34.7,43.6,13.9,20.4,20.4,29.2,23.8,26.9,34.7,43.6,13.9,20.4,20.4,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180724,2018-07-24,85692,CMX ,1,85,315586,74186,123797,42685,4177,10720,61559,88667,35665,48992,12517,23890,297697,299433,17889,16153,315586,74186,123797,42685,4177,10720,61559,88667,35665,48992,12517,23890,297697,299433,17889,16153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11657.0,-1374.0,-1154.0,1525.0,-155.0,1533.0,3896.0,6227.0,3714.0,232.0,-2353.0,3482.0,13008.0,11294.0,-1351.0,363.0,100,23.5,39.2,13.5,1.3,3.4,19.5,28.1,11.3,15.5,4.0,7.6,94.3,94.9,5.7,5.1,100,23.5,39.2,13.5,1.3,3.4,19.5,28.1,11.3,15.5,4.0,7.6,94.3,94.9,5.7,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,42.0,41.0,14.0,5.0,11.0,59.0,65.0,48.0,88.0,41.0,44.0,255,214.0,333.0,42.0,41.0,14.0,5.0,11.0,59.0,65.0,48.0,88.0,41.0,44.0,255.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,25.2,31.7,41.4,12.1,19.4,17.9,28.2,21.7,25.2,31.7,41.4,12.1,19.4,17.9,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,180731,2018-07-31,85692,CMX ,1,85,300522,59039,109917,44489,3036,12490,59084,82984,34609,42974,10850,30245,282930,284131,17592,16391,300522,59039,109917,44489,3036,12490,59084,82984,34609,42974,10850,30245,282930,284131,17592,16391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15064.0,-15147.0,-13880.0,1804.0,-1141.0,1770.0,-2475.0,-5683.0,-1056.0,-6018.0,-1667.0,6355.0,-14767.0,-15302.0,-297.0,238.0,100,19.6,36.6,14.8,1.0,4.2,19.7,27.6,11.5,14.3,3.6,10.1,94.1,94.5,5.9,5.5,100,19.6,36.6,14.8,1.0,4.2,19.7,27.6,11.5,14.3,3.6,10.1,94.1,94.5,5.9,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,40.0,40.0,16.0,,12.0,60.0,61.0,44.0,85.0,40.0,54.0,254,216.0,329.0,40.0,40.0,16.0,,12.0,60.0,61.0,44.0,85.0,40.0,54.0,254.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,23.9,29.6,39.7,12.3,19.4,18.3,28.3,19.1,23.9,29.6,39.7,12.3,19.4,18.3,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)",N25,FutOnly
