Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,181224,2018-12-24,88691,CMX ,1,88,442727,20170,86065,90994,153318,18926,119146,77178,41968,89476,20459,18181,398861,416095,43866,26632,442727,20170,86065,90994,153318,18926,119146,77178,41968,89476,20459,18181,398861,416095,43866,26632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30242.0,1639.0,7096.0,-2957.0,27130.0,-740.0,18318.0,-12452.0,2425.0,8136.0,3881.0,4313.0,31134.0,31653.0,-892.0,-1411.0,100,4.6,19.4,20.6,34.6,4.3,26.9,17.4,9.5,20.2,4.6,4.1,90.1,94.0,9.9,6.0,100,4.6,19.4,20.6,34.6,4.3,26.9,17.4,9.5,20.2,4.6,4.1,90.1,94.0,9.9,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,17.0,22.0,20.0,22.0,18.0,94.0,33.0,31.0,96.0,37.0,33.0,259,166.0,334.0,17.0,22.0,20.0,22.0,18.0,94.0,33.0,31.0,96.0,37.0,33.0,259.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,34.4,23.5,47.9,12.8,32.2,19.8,43.9,14.3,34.4,23.5,47.9,12.8,32.2,19.8,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,181231,2018-12-31,88691,CMX ,1,88,451360,19300,92197,91520,163237,19465,121205,71021,44696,88936,15348,19531,404653,425495,46707,25865,451360,19300,92197,91520,163237,19465,121205,71021,44696,88936,15348,19531,404653,425495,46707,25865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8633.0,-870.0,6132.0,526.0,9919.0,539.0,2059.0,-6157.0,2728.0,-540.0,-5111.0,1350.0,5792.0,9400.0,2841.0,-767.0,100,4.3,20.4,20.3,36.2,4.3,26.9,15.7,9.9,19.7,3.4,4.3,89.7,94.3,10.3,5.7,100,4.3,20.4,20.3,36.2,4.3,26.9,15.7,9.9,19.7,3.4,4.3,89.7,94.3,10.3,5.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,17.0,21.0,18.0,23.0,17.0,94.0,31.0,33.0,93.0,30.0,32.0,257,155.0,322.0,17.0,21.0,18.0,23.0,17.0,94.0,31.0,33.0,93.0,30.0,32.0,257.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,35.3,23.9,48.4,12.0,33.2,19.0,44.1,14.5,35.3,23.9,48.4,12.0,33.2,19.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190108,2019-01-08,88691,CMX ,1,88,455232,12969,75020,95600,154736,29036,112690,80219,52561,86870,20125,16998,406724,428695,48508,26537,455232,12969,75020,95600,154736,29036,112690,80219,52561,86870,20125,16998,406724,428695,48508,26537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872.0,-6331.0,-17177.0,4080.0,-8501.0,9571.0,-8515.0,9198.0,7865.0,-2066.0,4777.0,-2533.0,2071.0,3200.0,1801.0,672.0,100,2.8,16.5,21.0,34.0,6.4,24.8,17.6,11.5,19.1,4.4,3.7,89.3,94.2,10.7,5.8,100,2.8,16.5,21.0,34.0,6.4,24.8,17.6,11.5,19.1,4.4,3.7,89.3,94.2,10.7,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,19.0,22.0,18.0,21.0,18.0,88.0,35.0,36.0,90.0,40.0,35.0,265,163.0,331.0,19.0,22.0,18.0,21.0,18.0,88.0,35.0,36.0,90.0,40.0,35.0,265.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,31.3,24.4,44.0,11.8,29.6,18.6,39.3,15.9,31.3,24.4,44.0,11.8,29.6,18.6,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190115,2019-01-15,88691,CMX ,1,88,501605,43351,103302,99528,147690,36180,115651,90716,49848,86145,23167,21568,452271,472471,49334,29134,501605,43351,103302,99528,147690,36180,115651,90716,49848,86145,23167,21568,452271,472471,49334,29134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46373.0,30382.0,28282.0,3928.0,-7046.0,7144.0,2961.0,10497.0,-2713.0,-725.0,3042.0,4570.0,45547.0,43776.0,826.0,2597.0,100,8.6,20.6,19.8,29.4,7.2,23.1,18.1,9.9,17.2,4.6,4.3,90.2,94.2,9.8,5.8,100,8.6,20.6,19.8,29.4,7.2,23.1,18.1,9.9,17.2,4.6,4.3,90.2,94.2,9.8,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,19.0,23.0,21.0,22.0,22.0,89.0,35.0,35.0,99.0,39.0,38.0,277,169.0,342.0,19.0,23.0,21.0,22.0,22.0,89.0,35.0,35.0,99.0,39.0,38.0,277.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,29.2,25.0,42.6,10.9,25.6,17.2,35.5,15.6,29.2,25.0,42.6,10.9,25.6,17.2,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190122,2019-01-22,88691,CMX ,1,88,513509,50087,110130,102479,134513,44712,105295,89085,57454,81215,22921,23527,464769,482342,48740,31167,513509,50087,110130,102479,134513,44712,105295,89085,57454,81215,22921,23527,464769,482342,48740,31167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11904.0,6736.0,6828.0,2951.0,-13177.0,8532.0,-10356.0,-1631.0,7606.0,-4930.0,-246.0,1959.0,12498.0,9871.0,-594.0,2033.0,100,9.8,21.4,20.0,26.2,8.7,20.5,17.3,11.2,15.8,4.5,4.6,90.5,93.9,9.5,6.1,100,9.8,21.4,20.0,26.2,8.7,20.5,17.3,11.2,15.8,4.5,4.6,90.5,93.9,9.5,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,14.0,22.0,21.0,21.0,26.0,88.0,37.0,35.0,91.0,43.0,40.0,265,177.0,334.0,14.0,22.0,21.0,21.0,26.0,88.0,37.0,35.0,91.0,43.0,40.0,265.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,28.0,26.9,41.8,10.7,24.0,16.6,32.5,16.9,28.0,26.9,41.8,10.7,24.0,16.6,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190129,2019-01-29,88691,CMX ,1,88,483390,14289,84947,102371,150322,47262,126404,94007,31561,85914,18718,26447,434248,453264,49142,30126,483390,14289,84947,102371,150322,47262,126404,94007,31561,85914,18718,26447,434248,453264,49142,30126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30119.0,-35798.0,-25183.0,-108.0,15809.0,2550.0,21109.0,4922.0,-25893.0,4699.0,-4203.0,2920.0,-30521.0,-29078.0,402.0,-1041.0,100,3.0,17.6,21.2,31.1,9.8,26.1,19.4,6.5,17.8,3.9,5.5,89.8,93.8,10.2,6.2,100,3.0,17.6,21.2,31.1,9.8,26.1,19.4,6.5,17.8,3.9,5.5,89.8,93.8,10.2,6.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,17.0,24.0,19.0,23.0,24.0,99.0,32.0,36.0,92.0,38.0,37.0,278,167.0,340.0,17.0,24.0,19.0,23.0,24.0,99.0,32.0,36.0,92.0,38.0,37.0,278.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,30.6,23.9,44.7,12.5,28.1,18.9,38.7,15.7,30.6,23.9,44.7,12.5,28.1,18.9,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190205,2019-02-05,88691,CMX ,1,88,479736,15593,89160,111952,169627,30043,134954,90079,30535,83246,19026,23058,429381,451528,50355,28208,479736,15593,89160,111952,169627,30043,134954,90079,30535,83246,19026,23058,429381,451528,50355,28208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3654.0,1304.0,4213.0,9581.0,19305.0,-17219.0,8550.0,-3928.0,-1026.0,-2668.0,308.0,-3389.0,-4867.0,-1736.0,1213.0,-1918.0,100,3.3,18.6,23.3,35.4,6.3,28.1,18.8,6.4,17.4,4.0,4.8,89.5,94.1,10.5,5.9,100,3.3,18.6,23.3,35.4,6.3,28.1,18.8,6.4,17.4,4.0,4.8,89.5,94.1,10.5,5.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,18.0,22.0,18.0,26.0,23.0,100.0,33.0,33.0,93.0,33.0,32.0,270,164.0,341.0,18.0,22.0,18.0,26.0,23.0,100.0,33.0,33.0,93.0,33.0,32.0,270.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,30.9,23.1,46.5,13.5,28.4,20.6,41.2,15.1,30.9,23.1,46.5,13.5,28.4,20.6,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190212,2019-02-12,88691,CMX ,1,88,476083,16566,90733,113352,165296,29758,132365,89746,28083,81805,19550,25305,427234,448471,48849,27612,476083,16566,90733,113352,165296,29758,132365,89746,28083,81805,19550,25305,427234,448471,48849,27612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3653.0,973.0,1573.0,1400.0,-4331.0,-285.0,-2589.0,-333.0,-2452.0,-1441.0,524.0,2247.0,-2147.0,-3057.0,-1506.0,-596.0,100,3.5,19.1,23.8,34.7,6.3,27.8,18.9,5.9,17.2,4.1,5.3,89.7,94.2,10.3,5.8,100,3.5,19.1,23.8,34.7,6.3,27.8,18.9,5.9,17.2,4.1,5.3,89.7,94.2,10.3,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,21.0,24.0,20.0,25.0,19.0,97.0,34.0,31.0,94.0,34.0,33.0,271,162.0,343.0,21.0,24.0,20.0,25.0,19.0,97.0,34.0,31.0,94.0,34.0,33.0,271.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,30.8,23.4,46.2,13.8,28.9,21.0,42.0,15.2,30.8,23.4,46.2,13.8,28.9,21.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190219,2019-02-19,88691,CMX ,1,88,504639,15236,103673,102849,180889,28076,166411,84034,26270,87675,24405,27251,453768,474598,50871,30041,504639,15236,103673,102849,180889,28076,166411,84034,26270,87675,24405,27251,453768,474598,50871,30041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28556.0,-1330.0,12940.0,-10503.0,15593.0,-1682.0,34046.0,-5712.0,-1813.0,5870.0,4855.0,1946.0,26534.0,26127.0,2022.0,2429.0,100,3.0,20.5,20.4,35.8,5.6,33.0,16.7,5.2,17.4,4.8,5.4,89.9,94.0,10.1,6.0,100,3.0,20.5,20.4,35.8,5.6,33.0,16.7,5.2,17.4,4.8,5.4,89.9,94.0,10.1,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,16.0,24.0,19.0,25.0,18.0,108.0,32.0,31.0,110.0,40.0,37.0,291,173.0,372.0,16.0,24.0,19.0,25.0,18.0,108.0,32.0,31.0,110.0,40.0,37.0,291.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,30.9,22.1,44.9,13.3,29.2,20.5,41.6,14.4,30.9,22.1,44.9,13.3,29.2,20.5,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190226,2019-02-26,88691,CMX ,1,88,501268,15312,101061,102816,176912,27914,154217,75658,31177,82618,25481,34225,448279,472428,52989,28840,501268,15312,101061,102816,176912,27914,154217,75658,31177,82618,25481,34225,448279,472428,52989,28840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3371.0,76.0,-2612.0,-33.0,-3977.0,-162.0,-12194.0,-8376.0,4907.0,-5057.0,1076.0,6974.0,-5489.0,-2170.0,2118.0,-1201.0,100,3.1,20.2,20.5,35.3,5.6,30.8,15.1,6.2,16.5,5.1,6.8,89.4,94.2,10.6,5.8,100,3.1,20.2,20.5,35.3,5.6,30.8,15.1,6.2,16.5,5.1,6.8,89.4,94.2,10.6,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,16.0,22.0,20.0,23.0,22.0,99.0,29.0,33.0,101.0,40.0,37.0,282,167.0,353.0,16.0,22.0,20.0,23.0,22.0,99.0,29.0,33.0,101.0,40.0,37.0,282.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,30.5,22.5,42.3,13.5,28.5,20.2,38.8,14.8,30.5,22.5,42.3,13.5,28.5,20.2,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190305,2019-03-05,88691,CMX ,1,88,471311,13920,86101,105762,147578,36050,125903,94656,32170,76725,19954,27560,418090,444069,53221,27242,471311,13920,86101,105762,147578,36050,125903,94656,32170,76725,19954,27560,418090,444069,53221,27242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29957.0,-1392.0,-14960.0,2946.0,-29334.0,8136.0,-28314.0,18998.0,993.0,-5893.0,-5527.0,-6665.0,-30189.0,-28359.0,232.0,-1598.0,100,3.0,18.3,22.4,31.3,7.6,26.7,20.1,6.8,16.3,4.2,5.8,88.7,94.2,11.3,5.8,100,3.0,18.3,22.4,31.3,7.6,26.7,20.1,6.8,16.3,4.2,5.8,88.7,94.2,11.3,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,17.0,21.0,19.0,22.0,22.0,89.0,37.0,42.0,96.0,31.0,39.0,269,168.0,329.0,17.0,21.0,19.0,22.0,22.0,89.0,37.0,42.0,96.0,31.0,39.0,269.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,29.8,23.8,43.0,14.5,25.4,20.9,37.4,15.4,29.8,23.8,43.0,14.5,25.4,20.9,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190312,2019-03-12,88691,CMX ,1,88,530030,27128,87449,104043,152196,60858,123293,105886,36397,81957,20545,38814,472490,502145,57540,27885,530030,27128,87449,104043,152196,60858,123293,105886,36397,81957,20545,38814,472490,502145,57540,27885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58719.0,13208.0,1348.0,-1719.0,4618.0,24808.0,-2610.0,11230.0,4227.0,5232.0,591.0,11254.0,54400.0,58076.0,4319.0,643.0,100,5.1,16.5,19.6,28.7,11.5,23.3,20.0,6.9,15.5,3.9,7.3,89.1,94.7,10.9,5.3,100,5.1,16.5,19.6,28.7,11.5,23.3,20.0,6.9,15.5,3.9,7.3,89.1,94.7,10.9,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,18.0,24.0,20.0,23.0,21.0,91.0,34.0,44.0,107.0,33.0,40.0,283,176.0,345.0,18.0,24.0,20.0,23.0,21.0,91.0,34.0,44.0,107.0,33.0,40.0,283.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.6,27.0,41.9,12.7,22.5,18.5,33.4,18.0,29.6,27.0,41.9,12.7,22.5,18.5,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190319,2019-03-19,88691,CMX ,1,88,514163,33592,97589,99696,151358,53416,123909,93434,38307,80416,22495,30384,459720,486983,54443,27180,514163,33592,97589,99696,151358,53416,123909,93434,38307,80416,22495,30384,459720,486983,54443,27180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15867.0,6464.0,10140.0,-4347.0,-838.0,-7442.0,616.0,-12452.0,1910.0,-1541.0,1950.0,-8430.0,-12770.0,-15162.0,-3097.0,-705.0,100,6.5,19.0,19.4,29.4,10.4,24.1,18.2,7.5,15.6,4.4,5.9,89.4,94.7,10.6,5.3,100,6.5,19.0,19.4,29.4,10.4,24.1,18.2,7.5,15.6,4.4,5.9,89.4,94.7,10.6,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,18.0,24.0,19.0,23.0,24.0,91.0,33.0,45.0,102.0,35.0,36.0,280,176.0,341.0,18.0,24.0,19.0,23.0,24.0,91.0,33.0,45.0,102.0,35.0,36.0,280.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,28.2,26.5,41.5,12.9,22.2,18.7,32.7,17.9,28.2,26.5,41.5,12.9,22.2,18.7,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,190326,2019-03-26,88691,CMX ,1,88,509575,14704,84053,96748,178833,49749,135373,77386,34623,79524,17573,34584,445305,476801,64270,32774,509575,14704,84053,96748,178833,49749,135373,77386,34623,79524,17573,34584,445305,476801,64270,32774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4588.0,-18888.0,-13536.0,-2948.0,27475.0,-3667.0,11464.0,-16048.0,-3684.0,-892.0,-4922.0,4200.0,-14415.0,-10182.0,9827.0,5594.0,100,2.9,16.5,19.0,35.1,9.8,26.6,15.2,6.8,15.6,3.4,6.8,87.4,93.6,12.6,6.4,100,2.9,16.5,19.0,35.1,9.8,26.6,15.2,6.8,15.6,3.4,6.8,87.4,93.6,12.6,6.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,17.0,22.0,20.0,22.0,23.0,94.0,33.0,40.0,99.0,31.0,41.0,276,169.0,332.0,17.0,22.0,20.0,22.0,23.0,94.0,33.0,40.0,99.0,31.0,41.0,276.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,30.6,22.6,44.1,12.8,25.7,19.1,36.9,14.5,30.6,22.6,44.1,12.8,25.7,19.1,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
